plot_id,accepted_name,fcover
CPBWM-73,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPBWM-73,Vaccinium vitis-idaea L.,2.1
CPBWM-77,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,12.7
CPBWM-77,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.3
CPBWM-77,Blepharostoma trichophyllum (L.) Dumort.,8.0
CPBWM-77,Carex aquatilis Wahlenb.,65.3
CPBWM-77,Cassiope tetragona ssp. tetragona (L.) D. Don,0.7
CPBWM-77,Cetraria islandica (L.) Ach.,1.3
CPBWM-77,Cetraria laevigata Rass.,2.0
CPBWM-77,Cladonia P. Browne,8.7
CPBWM-77,Cladonia gracilis (L.) Willd.,8.7
CPBWM-77,Cladonia rangiferina (L.) F.H. Wigg.,0.7
CPBWM-77,Cladonia squamosa (Scop.) Hoffm.,2.0
CPBWM-77,Cladonia uncialis (L.) F.H. Wigg.,2.0
CPBWM-77,Dactylina arctica (Richardson) Nyl.,1.3
CPBWM-77,Dicranum spadiceum J.E. Zetterst.,19.3
CPBWM-77,Eriophorum angustifolium Honck.,4.0
CPBWM-77,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.3
CPBWM-77,Hylocomium splendens (Hedw.) Schimp.,2.0
CPBWM-77,Hypnum plicatulum (Lindb.) A. Jaeger,4.7
CPBWM-77,Lobaria Schreb.,3.3
CPBWM-77,Luzula parviflora (Ehrh.) Desv.,0.7
CPBWM-77,Peltigera aphthosa (L.) Willd.,3.3
CPBWM-77,Petasites frigidus var. frigidus (L.) Fr.,1.3
CPBWM-77,Poa arctica ssp. arctica R. Br.,4.7
CPBWM-77,Polytrichum jensenii I. Hagen,4.0
CPBWM-77,Polytrichum strictum Brid.,4.7
CPBWM-77,Ptilidium ciliare (L.) Hampe,0.7
CPBWM-77,Salix fuscescens Andersson,6.7
CPBWM-77,Salix ovalifolia var. glacialis (Andersson) Argus,1.3
CPBWM-77,Salix phlebophylla Andersson,6.0
CPBWM-77,Salix pulchra Cham.,11.3
CPBWM-77,Scorpidium scorpioides (Hedw.) Limpr.,9.3
CPBWM-77,Sphagnum angustifolium (C.E.O. Jensen ex Russow) C.E.O. Jensen,1.3
CPBWM-77,Sphagnum fuscum (Schimp.) Klinggr.,1.3
CPBWM-77,Sphagnum squarrosum Crome,0.7
CPBWM-77,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPBWM-78,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,0.7
CPBWM-78,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.7
CPBWM-78,Calliergon richardsonii (Mitt.) Kindb.,0.7
CPBWM-78,Carex aquatilis Wahlenb.,84.7
CPBWM-78,Cetraria islandica (L.) Ach.,0.7
CPBWM-78,Cetraria laevigata Rass.,0.7
CPBWM-78,Cladonia P. Browne,2.0
CPBWM-78,Dactylina arctica (Richardson) Nyl.,0.7
CPBWM-78,Dicranum Hedw.,3.3
CPBWM-78,Dicranum elongatum Schleich. ex Schwägr.,8.0
CPBWM-78,Eriophorum angustifolium Honck.,10.0
CPBWM-78,Eriophorum russeolum Fr. ex Hartm.,2.0
CPBWM-78,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.0
CPBWM-78,Lobaria Schreb.,0.7
CPBWM-78,Polytrichum strictum Brid.,0.7
CPBWM-78,Salix fuscescens Andersson,1.3
CPBWM-78,Salix ovalifolia var. ovalifolia Trautv.,5.3
CPBWM-78,Salix pulchra Cham.,0.7
CPBWM-78,Scorpidium revolvens (Sw.) Hedenäs,1.3
CPBWM-78,Scorpidium scorpioides (Hedw.) Limpr.,6.7
CPBWM-78,Sphagnum fuscum (Schimp.) Klinggr.,0.7
CPBWM-78,Sphagnum squarrosum Crome,0.7
CPBWM-78,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPHCP-2,Alectoria Ach.,0.7
CPHCP-2,Andromeda polifolia L.,0.7
CPHCP-2,Arctagrostis latifolia (R. Br.) Griseb.,0.7
CPHCP-2,Bistorta plumosa (Small) Greene,2.7
CPHCP-2,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,40.7
CPHCP-2,Carex vaginata Tausch,0.7
CPHCP-2,Cassiope tetragona (L.) D. Don,13.3
CPHCP-2,Cetraria ericetorum Opiz,1.3
CPHCP-2,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,0.7
CPHCP-2,Dryas integrifolia Vahl,16.7
CPHCP-2,Eriophorum angustifolium Honck.,6.0
CPHCP-2,Eriophorum vaginatum L.,27.3
CPHCP-2,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.3
CPHCP-2,Hylocomium splendens (Hedw.) Schimp.,0.7
CPHCP-2,Pedicularis L.,0.7
CPHCP-2,Peltigera aphthosa (L.) Willd.,0.7
CPHCP-2,Polytrichum strictum Brid.,0.7
CPHCP-2,Pyrola grandiflora Radius,2.0
CPHCP-2,Rubus chamaemorus L.,0.7
CPHCP-2,Salix pulchra Cham.,2.0
CPHCP-2,Salix reticulata L.,1.3
CPHCP-2,Saussurea angustifolia (L.) D.C.,0.7
CPHCP-2,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,6.0
CPHCP-2,Tofieldia pusilla (Michx.) Pers.,0.7
CPHCP-2,Tomentypnum nitens (Hedw.) Loeske,1.3
CPHCP-2,Vaccinium uliginosum L.,2.7
CPHCP-2,Vaccinium vitis-idaea L.,0.7
CPHCP-22,Andromeda polifolia L.,0.7
CPHCP-22,Aulacomnium turgidum (Wahlenb.) Schwägr.,14.0
CPHCP-22,Betula nana L.,11.3
CPHCP-22,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,41.3
CPHCP-22,Cassiope tetragona (L.) D. Don,10.7
CPHCP-22,Cladonia P. Browne,1.3
CPHCP-22,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,5.3
CPHCP-22,Cladonia rangiferina (L.) F.H. Wigg.,12.0
CPHCP-22,Cladonia stellaris (Opiz) Pouzar & Vězda,0.7
CPHCP-22,Cladonia stygia (Fr.) Ruoss,1.3
CPHCP-22,Cladonia uncialis (L.) F.H. Wigg.,2.7
CPHCP-22,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-22,Dicranum Hedw.,12.0
CPHCP-22,Dicranum elongatum Schleich. ex Schwägr.,0.7
CPHCP-22,Empetrum nigrum L.,4.7
CPHCP-22,Eriophorum vaginatum L.,24.0
CPHCP-22,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.3
CPHCP-22,Fuscocephaloziopsis albescens (Hook.) Vána & L. Söderstr.,9.3
CPHCP-22,Hylocomium splendens (Hedw.) Schimp.,6.0
CPHCP-22,Peltigera Willd.,2.0
CPHCP-22,Peltigera leucophlebia (Nyl.) Gyeln.,0.7
CPHCP-22,Ptilidium ciliare (L.) Hampe,8.0
CPHCP-22,Racomitrium lanuginosum (Hedw.) Brid.,0.7
CPHCP-22,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,13.3
CPHCP-22,Salix pulchra Cham.,2.0
CPHCP-22,Sphagnum L.,4.0
CPHCP-22,Sphagnum girgensohnii Russow,4.0
CPHCP-22,Sphagnum warnstorfii Russow,9.3
CPHCP-22,Stereocaulon Hoffm.,0.7
CPHCP-22,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,2.0
CPHCP-22,Tomentypnum nitens (Hedw.) Loeske,0.7
CPHCP-22,Vaccinium vitis-idaea L.,12.7
CPHCP-27,Alectoria nigricans (Ach.) Nyl.,0.7
CPHCP-27,Alectoria ochroleuca (Hoffm.) A. Massal.,0.7
CPHCP-27,Aulacomnium Schwägr.,0.7
CPHCP-27,Aulacomnium turgidum (Wahlenb.) Schwägr.,10.7
CPHCP-27,Betula nana L.,17.3
CPHCP-27,Bistorta plumosa (Small) Greene,1.3
CPHCP-27,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,19.3
CPHCP-27,Carex rotundata Wahlenb.,2.7
CPHCP-27,Cassiope tetragona (L.) D. Don,14.7
CPHCP-27,Cetraria islandica (L.) Ach.,0.7
CPHCP-27,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,8.7
CPHCP-27,Cladonia gracilis (L.) Willd.,0.7
CPHCP-27,Cladonia rangiferina (L.) F.H. Wigg.,10.0
CPHCP-27,Cladonia stygia (Fr.) Ruoss,1.3
CPHCP-27,Cladonia uncialis (L.) F.H. Wigg.,2.7
CPHCP-27,Dactylina arctica (Richardson) Nyl.,1.3
CPHCP-27,Dicranum Hedw.,14.0
CPHCP-27,Dryas integrifolia Vahl,2.0
CPHCP-27,Empetrum nigrum L.,4.7
CPHCP-27,Eriophorum angustifolium Honck.,6.0
CPHCP-27,Eriophorum vaginatum L.,38.7
CPHCP-27,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,9.3
CPHCP-27,Fuscocephaloziopsis albescens (Hook.) Vána & L. Söderstr.,9.3
CPHCP-27,Hylocomium splendens (Hedw.) Schimp.,7.3
CPHCP-27,Masonhalea richardsonii (Hook.) Kärnefelt,0.7
CPHCP-27,Ptilidium ciliare (L.) Hampe,1.3
CPHCP-27,Pyrola grandiflora Radius,0.7
CPHCP-27,Racomitrium lanuginosum (Hedw.) Brid.,0.7
CPHCP-27,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,15.3
CPHCP-27,Rubus chamaemorus L.,1.3
CPHCP-27,Salix pulchra Cham.,4.7
CPHCP-27,Salix reticulata L.,0.7
CPHCP-27,Saussurea angustifolia (L.) D.C.,0.7
CPHCP-27,Sphagnum orientale L.I. Savicz,3.3
CPHCP-27,Stellaria longipes Goldie,1.3
CPHCP-27,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,2.0
CPHCP-27,Tomentypnum nitens (Hedw.) Loeske,2.7
CPHCP-27,Vaccinium uliginosum L.,2.0
CPHCP-27,Vaccinium vitis-idaea L.,18.7
CPHCP-28,Andromeda polifolia L.,1.3
CPHCP-28,Aulacomnium turgidum (Wahlenb.) Schwägr.,6.7
CPHCP-28,Betula nana L.,18.0
CPHCP-28,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,13.3
CPHCP-28,Carex rotundata Wahlenb.,3.3
CPHCP-28,Cassiope tetragona (L.) D. Don,9.3
CPHCP-28,Cetraria islandica (L.) Ach.,3.3
CPHCP-28,Cladonia P. Browne,0.7
CPHCP-28,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,10.0
CPHCP-28,Cladonia gracilis (L.) Willd.,4.0
CPHCP-28,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-28,Dicranum Hedw.,5.3
CPHCP-28,Empetrum nigrum L.,0.7
CPHCP-28,Eriophorum angustifolium Honck.,1.3
CPHCP-28,Eriophorum vaginatum L.,31.3
CPHCP-28,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.7
CPHCP-28,Hylocomium splendens (Hedw.) Schimp.,10.7
CPHCP-28,Ptilidium ciliare (L.) Hampe,7.3
CPHCP-28,Rhizomnium andrewsianum (Steere) T.J. Kop.,0.7
CPHCP-28,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,8.7
CPHCP-28,Rubus chamaemorus L.,1.3
CPHCP-28,Salix pulchra Cham.,6.0
CPHCP-28,Sphagnum L.,2.0
CPHCP-28,Sphagnum papillosum Lindb.,2.0
CPHCP-28,Sphagnum warnstorfii Russow,3.3
CPHCP-28,Tomentypnum nitens (Hedw.) Loeske,2.7
CPHCP-28,Vaccinium uliginosum L.,6.7
CPHCP-28,Vaccinium vitis-idaea L.,19.3
CPHCP-3,Betula nana L.,17.3
CPHCP-3,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,8.0
CPHCP-3,Cassiope tetragona (L.) D. Don,3.3
CPHCP-3,Cladonia P. Browne,6.0
CPHCP-3,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-3,Eriophorum vaginatum L.,22.0
CPHCP-3,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,4.7
CPHCP-3,Hylocomium splendens (Hedw.) Schimp.,0.7
CPHCP-3,Pyrola grandiflora Radius,0.7
CPHCP-3,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,15.3
CPHCP-3,Rubus chamaemorus L.,2.0
CPHCP-3,Salix pulchra Cham.,1.3
CPHCP-3,Salix reticulata L.,0.7
CPHCP-3,Sphaerophorus globosus (Huds.) Vain.,0.7
CPHCP-3,Vaccinium vitis-idaea L.,16.7
CPHCP-5,Bistorta vivipara (L.) Delarbre,1.3
CPHCP-5,Carex aquatilis Wahlenb.,23.5
CPHCP-5,Cassiope tetragona (L.) D. Don,0.7
CPHCP-5,Cladonia P. Browne,1.3
CPHCP-5,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-5,Dupontia fisheri R. Br.,1.3
CPHCP-5,Eriophorum angustifolium Honck.,35.6
CPHCP-5,Eriophorum chamissonis C.A. Mey.,6.7
CPHCP-5,Eriophorum vaginatum L.,28.8
CPHCP-5,Luzula kjellmaniana Miyabe & Kudô,0.7
CPHCP-5,Petasites frigidus (L.) Fr.,0.7
CPHCP-5,Poa arctica R. Br.,8.7
CPHCP-5,Polytrichum Hedw.,1.4
CPHCP-5,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.7
CPHCP-5,Salix fuscescens Andersson,1.3
CPHCP-5,Salix pulchra Cham.,20.8
CPHCP-5,Sphaerophorus globosus (Huds.) Vain.,0.7
CPHCP-5,Stellaria longipes Goldie,0.7
CPHCP-5,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPHCP-5,Vaccinium vitis-idaea L.,2.0
CPHCP-51,Alectoria nigricans (Ach.) Nyl.,0.7
CPHCP-51,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.3
CPHCP-51,Calliergon (Sull.) Kindb.,0.7
CPHCP-51,Carex aquatilis Wahlenb.,28.7
CPHCP-51,Cassiope tetragona (L.) D. Don,2.0
CPHCP-51,Cetraria islandica (L.) Ach.,1.3
CPHCP-51,Cladonia P. Browne,0.7
CPHCP-51,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,4.0
CPHCP-51,Cladonia gracilis (L.) Willd.,4.0
CPHCP-51,Cladonia rangiferina (L.) F.H. Wigg.,4.7
CPHCP-51,Dactylina arctica (Richardson) Nyl.,2.7
CPHCP-51,Dicranum Hedw.,23.3
CPHCP-51,Eriophorum angustifolium Honck.,6.7
CPHCP-51,Eriophorum scheuchzeri Hoppe,4.0
CPHCP-51,Eriophorum vaginatum L.,42.0
CPHCP-51,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.3
CPHCP-51,Luzula nivalis (Laest.) Beurling,0.7
CPHCP-51,Oncophorus wahlenbergii Brid.,0.7
CPHCP-51,Peltigera aphthosa (L.) Willd.,0.7
CPHCP-51,Poa arctica R. Br.,3.3
CPHCP-51,Polytrichum Hedw.,6.7
CPHCP-51,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,5.3
CPHCP-51,Salix fuscescens Andersson,2.0
CPHCP-51,Salix pulchra Cham.,1.3
CPHCP-51,Saxifraga cernua L.,0.7
CPHCP-51,Scorpidium revolvens (Sw.) Hedenäs,2.0
CPHCP-51,Sphagnum L.,13.3
CPHCP-51,Tomentypnum nitens (Hedw.) Loeske,0.7
CPHCP-51,Vaccinium vitis-idaea L.,13.3
CPHCP-52,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.7
CPHCP-52,Bryocaulon divergens (Ach.) Kärnefelt,6.7
CPHCP-52,Carex aquatilis Wahlenb.,24.0
CPHCP-52,Cassiope tetragona (L.) D. Don,2.0
CPHCP-52,Cetraria islandica (L.) Ach.,1.3
CPHCP-52,Cetraria laevigata Rass.,0.7
CPHCP-52,Cladonia P. Browne,4.0
CPHCP-52,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,2.0
CPHCP-52,Cladonia rangiferina (L.) F.H. Wigg.,4.0
CPHCP-52,Cladonia stygia (Fr.) Ruoss,2.0
CPHCP-52,Dactylina arctica (Richardson) Nyl.,4.0
CPHCP-52,Dicranum Hedw.,10.7
CPHCP-52,Eriophorum vaginatum L.,48.7
CPHCP-52,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.3
CPHCP-52,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.3
CPHCP-52,Polytrichum Hedw.,12.7
CPHCP-52,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,18.7
CPHCP-52,Rubus chamaemorus L.,1.3
CPHCP-52,Sphagnum L.,2.7
CPHCP-52,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,4.7
CPHCP-52,Vaccinium vitis-idaea L.,18.7
CPHCP-53,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,0.7
CPHCP-53,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.3
CPHCP-53,Blepharostoma trichophyllum (L.) Dumort.,0.7
CPHCP-53,Calliergon (Sull.) Kindb.,0.7
CPHCP-53,Carex aquatilis Wahlenb.,22.0
CPHCP-53,Carex chordorrhiza Ehrh. ex L. f.,4.7
CPHCP-53,Cassiope tetragona (L.) D. Don,2.7
CPHCP-53,Cladonia P. Browne,0.7
CPHCP-53,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-53,Dicranum Hedw.,6.7
CPHCP-53,Dicranum elongatum Schleich. ex Schwägr.,5.3
CPHCP-53,Eriophorum angustifolium Honck.,0.7
CPHCP-53,Eriophorum scheuchzeri Hoppe,2.0
CPHCP-53,Eriophorum vaginatum L.,18.0
CPHCP-53,Hamatocaulis vernicosus (Mitt.) Hedenäs,0.7
CPHCP-53,Hylocomium splendens (Hedw.) Schimp.,2.7
CPHCP-53,Peltigera aphthosa (L.) Willd.,2.7
CPHCP-53,Polytrichum Hedw.,1.3
CPHCP-53,Pseudocalliergon trifarium (F. Weber & D. Mohr) Loeske,0.7
CPHCP-53,Ptilidium ciliare (L.) Hampe,0.7
CPHCP-53,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,11.3
CPHCP-53,Rubus chamaemorus L.,0.7
CPHCP-53,Salix fuscescens Andersson,3.3
CPHCP-53,Salix pulchra Cham.,5.3
CPHCP-53,Scorpidium revolvens (Sw.) Hedenäs,1.3
CPHCP-53,Scorpidium scorpioides (Hedw.) Limpr.,2.7
CPHCP-53,Sphagnum L.,14.0
CPHCP-53,Sphagnum squarrosum Crome,0.7
CPHCP-53,Sphagnum warnstorfii Russow,2.0
CPHCP-53,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPHCP-53,Vaccinium vitis-idaea L.,11.3
CPHCP-55,Arctagrostis latifolia (R. Br.) Griseb.,0.7
CPHCP-55,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,1.3
CPHCP-55,Aulacomnium turgidum (Wahlenb.) Schwägr.,6.7
CPHCP-55,Betula nana L.,0.7
CPHCP-55,Carex aquatilis Wahlenb.,17.3
CPHCP-55,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,0.7
CPHCP-55,Cassiope tetragona (L.) D. Don,1.3
CPHCP-55,Cinclidium arcticum Bruch & Schimp.,0.7
CPHCP-55,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,2.0
CPHCP-55,Cladonia rangiferina (L.) F.H. Wigg.,2.7
CPHCP-55,Cladonia uncialis (L.) F.H. Wigg.,0.7
CPHCP-55,Dactylina arctica (Richardson) Nyl.,3.3
CPHCP-55,Dicranum Hedw.,19.3
CPHCP-55,Eriophorum angustifolium Honck.,2.7
CPHCP-55,Eriophorum vaginatum L.,56.0
CPHCP-55,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.7
CPHCP-55,Hylocomium splendens (Hedw.) Schimp.,1.3
CPHCP-55,Luzula confusa Lindenb.,0.7
CPHCP-55,Polytrichum Hedw.,4.7
CPHCP-55,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,13.3
CPHCP-55,Rubus chamaemorus L.,2.0
CPHCP-55,Salix pulchra Cham.,1.3
CPHCP-55,Sphagnum L.,8.7
CPHCP-55,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,3.3
CPHCP-55,Vaccinium vitis-idaea L.,18.7
CPHCP-56,Alectoria nigricans (Ach.) Nyl.,0.3
CPHCP-56,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,0.3
CPHCP-56,Aulacomnium palustre (Hedw.) Schwägr.,0.7
CPHCP-56,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.3
CPHCP-56,Betula nana L.,4.7
CPHCP-56,Bryocaulon divergens (Ach.) Kärnefelt,4.0
CPHCP-56,Calliergon (Sull.) Kindb.,0.7
CPHCP-56,Carex aquatilis Wahlenb.,31.3
CPHCP-56,Carex rotundata Wahlenb.,0.3
CPHCP-56,Cassiope tetragona (L.) D. Don,4.7
CPHCP-56,Cetraria islandica (L.) Ach.,0.7
CPHCP-56,Cetraria laevigata Rass.,0.7
CPHCP-56,Cladonia P. Browne,1.7
CPHCP-56,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,3.7
CPHCP-56,Cladonia gracilis (L.) Willd.,1.3
CPHCP-56,Cladonia rangiferina (L.) F.H. Wigg.,1.0
CPHCP-56,Cladonia stygia (Fr.) Ruoss,3.7
CPHCP-56,Dactylina arctica (Richardson) Nyl.,2.7
CPHCP-56,Dicranum Hedw.,8.0
CPHCP-56,Dicranum elongatum Schleich. ex Schwägr.,3.0
CPHCP-56,Eriophorum scheuchzeri Hoppe,1.3
CPHCP-56,Eriophorum vaginatum L.,30.0
CPHCP-56,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,5.0
CPHCP-56,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,0.7
CPHCP-56,Hylocomium splendens (Hedw.) Schimp.,0.7
CPHCP-56,Pedicularis lapponica L.,0.7
CPHCP-56,Polytrichum Hedw.,5.3
CPHCP-56,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,16.3
CPHCP-56,Rubus chamaemorus L.,7.3
CPHCP-56,Salix fuscescens Andersson,0.7
CPHCP-56,Sphagnum L.,5.7
CPHCP-56,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,4.0
CPHCP-56,Vaccinium vitis-idaea L.,14.3
CPHCP-57,Alectoria nigricans (Ach.) Nyl.,0.7
CPHCP-57,Aulacomnium turgidum (Wahlenb.) Schwägr.,2.0
CPHCP-57,Blepharostoma trichophyllum (L.) Dumort.,1.3
CPHCP-57,Bryum Hedw.,2.0
CPHCP-57,Carex aquatilis Wahlenb.,42.7
CPHCP-57,Carex chordorrhiza Ehrh. ex L. f.,1.3
CPHCP-57,Cassiope tetragona (L.) D. Don,6.7
CPHCP-57,Cetraria islandica (L.) Ach.,3.3
CPHCP-57,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,0.7
CPHCP-57,Dactylina arctica (Richardson) Nyl.,3.3
CPHCP-57,Dicranum Hedw.,9.3
CPHCP-57,Dicranum elongatum Schleich. ex Schwägr.,11.3
CPHCP-57,Dupontia fisheri R. Br.,0.7
CPHCP-57,Eriophorum angustifolium Honck.,1.3
CPHCP-57,Eriophorum scheuchzeri Hoppe,4.0
CPHCP-57,Eriophorum vaginatum L.,25.3
CPHCP-57,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,2.7
CPHCP-57,Fuscocephaloziopsis albescens (Hook.) Vána & L. Söderstr.,0.7
CPHCP-57,Luzula confusa Lindenb.,0.7
CPHCP-57,Luzula nivalis (Laest.) Beurling,4.7
CPHCP-57,Polytrichum Hedw.,2.0
CPHCP-57,Polytrichum strictum Brid.,1.3
CPHCP-57,Ptilidium ciliare (L.) Hampe,1.3
CPHCP-57,Rhizomnium andrewsianum (Steere) T.J. Kop.,2.0
CPHCP-57,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.0
CPHCP-57,Salix pulchra Cham.,0.7
CPHCP-57,Saxifraga cernua L.,0.7
CPHCP-57,Scorpidium scorpioides (Hedw.) Limpr.,1.3
CPHCP-57,Sphagnum L.,1.3
CPHCP-57,Straminergon stramineum (Brid.) Hedenäs,0.7
CPHCP-57,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPHCP-57,Vaccinium vitis-idaea L.,11.3
CPHCP-59,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.3
CPHCP-59,Calliergon (Sull.) Kindb.,1.3
CPHCP-59,Carex aquatilis Wahlenb.,26.7
CPHCP-59,Cassiope tetragona (L.) D. Don,2.0
CPHCP-59,Cetraria islandica (L.) Ach.,2.0
CPHCP-59,Cetraria laevigata Rass.,0.7
CPHCP-59,Cinclidium stygium Sw.,0.7
CPHCP-59,Cladonia P. Browne,0.7
CPHCP-59,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,1.3
CPHCP-59,Cladonia gracilis (L.) Willd.,6.7
CPHCP-59,Cladonia rangiferina (L.) F.H. Wigg.,0.7
CPHCP-59,Dactylina arctica (Richardson) Nyl.,1.3
CPHCP-59,Dicranum Hedw.,20.7
CPHCP-59,Dupontia fisheri R. Br.,1.3
CPHCP-59,Eriophorum angustifolium Honck.,16.7
CPHCP-59,Eriophorum scheuchzeri Hoppe,5.3
CPHCP-59,Eriophorum vaginatum L.,27.3
CPHCP-59,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.3
CPHCP-59,Luzula multiflora (Ehrh.) Lej.,0.7
CPHCP-59,Petasites frigidus (L.) Fr.,2.0
CPHCP-59,Poa arctica R. Br.,3.3
CPHCP-59,Polytrichum Hedw.,9.3
CPHCP-59,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.7
CPHCP-59,Salix arctica Pall.,3.3
CPHCP-59,Salix pulchra Cham.,4.7
CPHCP-59,Scorpidium revolvens (Sw.) Hedenäs,4.0
CPHCP-59,Sphaerophorus globosus (Huds.) Vain.,0.7
CPHCP-59,Sphagnum L.,8.0
CPHCP-59,Thamnolia vermicularis (Sw.) Ach. ex Schaer.,0.7
CPHCP-59,Vaccinium vitis-idaea L.,8.7
CPHCP-61,Arctagrostis latifolia (R. Br.) Griseb.,1.3
CPHCP-61,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,4.7
CPHCP-61,Aulacomnium palustre (Hedw.) Schwägr.,0.7
CPHCP-61,Aulacomnium turgidum (Wahlenb.) Schwägr.,4.0
CPHCP-61,Betula nana L.,20.0
CPHCP-61,Carex aquatilis Wahlenb.,4.7
CPHCP-61,Carex bigelowii ssp. ensifolia (Turcz. ex Gorodkov) Holub.,11.3
CPHCP-61,Cladonia fimbriata (L.) Fr.,0.7
CPHCP-61,Cladonia gracilis (L.) Willd.,2.0
CPHCP-61,Cladonia rangiferina (L.) F.H. Wigg.,1.3
CPHCP-61,Coptidium lapponicum (L.) Gand.,0.7
CPHCP-61,Dactylina arctica (Richardson) Nyl.,0.7
CPHCP-61,Dicranum Hedw.,8.7
CPHCP-61,Dicranum groenlandicum Brid.,1.3
CPHCP-61,Drepanocladus (Müll. Hal.) G. Roth,0.7
CPHCP-61,Dryas integrifolia Vahl,2.0
CPHCP-61,Eriophorum angustifolium Honck.,14.0
CPHCP-61,Eriophorum vaginatum L.,27.3
CPHCP-61,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.3
CPHCP-61,Hylocomium splendens (Hedw.) Schimp.,17.3
CPHCP-61,Luzula DC.,0.7
CPHCP-61,Oncophorus wahlenbergii Brid.,0.7
